codigo_postal,crime_type,centroid_id,centroids_in_group,centroid_lon,centroid_lat,n_events,pct_events_group,radius_p50_m,radius_p90_m,kmeans_reason,d_codigo
08230,Lesiones,1,1,-99.1244702,19.3962143,12,100.0,146.7,256.2,k=1 porque n=12 < MIN_EVENTS_TO_SPLIT=25,08230
08230,Narcomenudeo,1,1,-99.1249035,19.3964528,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,08230
08230,Otros incidentes,1,2,-99.1257921,19.397057,18,45.0,111.8,134.6,k=2; silhouette=0.394; mejora=0.394,08230
08230,Otros incidentes,2,2,-99.1240012,19.3962122,22,55.0,90.3,196.5,k=2; silhouette=0.394; mejora=0.394,08230
08230,Otros robos,1,2,-99.1240933,19.3945641,15,50.0,96.3,119.6,k=2; silhouette=0.415; mejora=0.415,08230
08230,Otros robos,2,2,-99.1251963,19.3966097,15,50.0,167.2,199.7,k=2; silhouette=0.415; mejora=0.415,08230
08230,Robo a casa habitación,1,1,-99.1244153,19.3956592,5,100.0,167.2,231.9,k=1 porque n=5 < MIN_EVENTS_TO_SPLIT=25,08230
08230,Robo a negocio,1,1,-99.1239538,19.396488,20,100.0,93.9,184.2,k=1 porque n=20 < MIN_EVENTS_TO_SPLIT=25,08230
08230,Robo a transeúnte,1,1,-99.1240227,19.3961198,20,100.0,112.1,224.1,k=1 porque n=20 < MIN_EVENTS_TO_SPLIT=25,08230
08230,Robo de vehículo,1,2,-99.1244969,19.396464,24,72.73,84.1,167.4,k=2; silhouette=0.419; mejora=0.419,08230
08230,Robo de vehículo,2,2,-99.1265187,19.3963959,9,27.27,68.8,140.4,k=2; silhouette=0.419; mejora=0.419,08230
08230,Robo en transporte,1,1,-99.1241595,19.3966793,3,100.0,76.6,102.4,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,08230
08230,Secuestro,1,1,-99.1235938,19.3964917,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,08230
08230,Violencia familiar,1,2,-99.1243808,19.3962236,32,66.67,97.5,187.2,k=2; silhouette=0.414; mejora=0.414,08230
08230,Violencia familiar,2,2,-99.1264785,19.3960482,16,33.33,96.9,199.2,k=2; silhouette=0.414; mejora=0.414,08230
08240,Amenazas,1,1,-99.1244581,19.3919187,12,100.0,120.1,156.9,k=1 porque n=12 < MIN_EVENTS_TO_SPLIT=25,08240
08240,Daño a la propiedad,1,1,-99.1241517,19.3916978,10,100.0,169.4,252.7,k=1 porque n=10 < MIN_EVENTS_TO_SPLIT=25,08240
08240,Delitos sexuales,1,1,-99.1240364,19.3914664,2,100.0,68.3,68.3,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,08240
08240,Fraude y extorsión,1,1,-99.1240139,19.3918795,14,100.0,172.3,236.1,k=1 porque n=14 < MIN_EVENTS_TO_SPLIT=25,08240
08240,Lesiones,1,1,-99.1237433,19.3916003,11,100.0,160.8,240.4,k=1 porque n=11 < MIN_EVENTS_TO_SPLIT=25,08240
08240,Narcomenudeo,1,1,-99.1267786,19.3931712,2,100.0,7.3,7.3,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,08240
08240,Otros incidentes,1,2,-99.1241513,19.3927894,19,59.38,144.0,176.5,k=2; silhouette=0.391; mejora=0.391,08240
08240,Otros incidentes,2,2,-99.1233473,19.3906457,13,40.62,137.8,171.9,k=2; silhouette=0.391; mejora=0.391,08240
08240,Otros robos,1,1,-99.1246333,19.3916365,22,100.0,150.5,247.4,k=1 porque n=22 < MIN_EVENTS_TO_SPLIT=25,08240
08240,Robo a casa habitación,1,1,-99.1232424,19.3915321,2,100.0,84.1,84.1,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,08240
08240,Robo a negocio,1,1,-99.124653,19.3920449,9,100.0,188.5,264.1,k=1 porque n=9 < MIN_EVENTS_TO_SPLIT=25,08240
08240,Robo a transeúnte,1,1,-99.1245435,19.3921625,12,100.0,177.9,251.2,k=1 porque n=12 < MIN_EVENTS_TO_SPLIT=25,08240
08240,Robo de vehículo,1,1,-99.124698,19.3918989,24,100.0,160.4,228.8,k=1 porque n=24 < MIN_EVENTS_TO_SPLIT=25,08240
08240,Robo en transporte,1,1,-99.1241722,19.3915481,2,100.0,119.0,119.0,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,08240
08240,Secuestro,1,1,-99.122071,19.390241,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,08240
08240,Violencia familiar,1,3,-99.1256504,19.3914299,19,40.43,99.8,150.6,k=3; silhouette=0.416; mejora=0.044,08240
08240,Violencia familiar,2,3,-99.1248747,19.3931965,14,29.79,86.0,143.8,k=3; silhouette=0.416; mejora=0.044,08240
08240,Violencia familiar,3,3,-99.1231941,19.3914107,14,29.79,69.3,109.0,k=3; silhouette=0.416; mejora=0.044,08240
08300,Amenazas,1,2,-99.1208114,19.4021177,37,52.11,149.0,325.3,k=2; silhouette=0.373; mejora=0.373,08300
08300,Amenazas,2,2,-99.123581,19.4003279,34,47.89,181.0,240.0,k=2; silhouette=0.373; mejora=0.373,08300
08300,Daño a la propiedad,1,3,-99.1223974,19.4030134,28,48.28,179.2,315.7,k=3; silhouette=0.448; mejora=0.107,08300
08300,Daño a la propiedad,2,3,-99.1230187,19.3993889,20,34.48,145.0,205.7,k=3; silhouette=0.448; mejora=0.107,08300
08300,Daño a la propiedad,3,3,-99.11829,19.3999986,10,17.24,205.7,247.3,k=3; silhouette=0.448; mejora=0.107,08300
08300,Delitos sexuales,1,1,-99.1216209,19.4014731,21,100.0,279.7,442.4,k=1 porque n=21 < MIN_EVENTS_TO_SPLIT=25,08300
08300,Fraude y extorsión,1,3,-99.1204913,19.4032902,25,39.68,152.9,325.9,k=3; silhouette=0.439; mejora=0.050,08300
08300,Fraude y extorsión,2,3,-99.1223088,19.3997465,21,33.33,127.9,203.9,k=3; silhouette=0.439; mejora=0.050,08300
08300,Fraude y extorsión,3,3,-99.1240552,19.4027621,17,26.98,146.3,181.8,k=3; silhouette=0.439; mejora=0.050,08300
08300,Homicidio,1,1,-99.1205389,19.400631,4,100.0,277.6,347.6,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,08300
08300,Lesiones,1,2,-99.1224078,19.4012915,38,73.08,162.9,357.7,k=2; silhouette=0.466; mejora=0.466,08300
08300,Lesiones,2,2,-99.1182164,19.3989214,14,26.92,183.7,355.2,k=2; silhouette=0.466; mejora=0.466,08300
08300,Narcomenudeo,1,1,-99.122712,19.4023178,4,100.0,229.7,333.2,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,08300
08300,Otros incidentes,1,3,-99.1183273,19.3994844,86,20.0,151.4,271.0,k=3; silhouette=0.521; mejora=0.050,08300
08300,Otros incidentes,2,3,-99.1226566,19.4000824,128,29.77,180.7,242.0,k=3; silhouette=0.521; mejora=0.050,08300
08300,Otros incidentes,3,3,-99.1217775,19.4035148,216,50.23,127.8,187.1,k=3; silhouette=0.521; mejora=0.050,08300
08300,Otros robos,1,2,-99.1223817,19.4015006,90,68.7,164.3,375.9,k=2; silhouette=0.502; mejora=0.502,08300
08300,Otros robos,2,2,-99.1178848,19.400071,41,31.3,183.1,267.3,k=2; silhouette=0.502; mejora=0.502,08300
08300,Robo a casa habitación,1,2,-99.1231336,19.401246,17,44.74,189.6,336.3,k=2; silhouette=0.397; mejora=0.397,08300
08300,Robo a casa habitación,2,2,-99.1193084,19.4009025,21,55.26,177.8,285.9,k=2; silhouette=0.397; mejora=0.397,08300
08300,Robo a negocio,1,2,-99.122567,19.4007858,25,64.1,181.9,299.5,k=2; silhouette=0.504; mejora=0.504,08300
08300,Robo a negocio,2,2,-99.1176802,19.3993088,14,35.9,192.9,237.3,k=2; silhouette=0.504; mejora=0.504,08300
08300,Robo a transeúnte,1,2,-99.1186701,19.3994825,27,29.67,196.5,284.9,k=2; silhouette=0.415; mejora=0.415,08300
08300,Robo a transeúnte,2,2,-99.1223575,19.4011142,64,70.33,193.6,345.8,k=2; silhouette=0.415; mejora=0.415,08300
08300,Robo de vehículo,1,2,-99.1184668,19.4003541,64,39.75,156.0,277.5,k=2; silhouette=0.502; mejora=0.502,08300
08300,Robo de vehículo,2,2,-99.1226083,19.4016285,97,60.25,143.5,317.4,k=2; silhouette=0.502; mejora=0.502,08300
08300,Robo en transporte,1,1,-99.1214289,19.4021647,14,100.0,249.9,463.3,k=1 porque n=14 < MIN_EVENTS_TO_SPLIT=25,08300
08300,Secuestro,1,1,-99.1230412,19.4008823,3,100.0,215.1,240.1,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,08300
08300,Violencia familiar,1,2,-99.1224935,19.4018072,133,72.28,182.9,346.1,k=2; silhouette=0.399; mejora=0.399,08300
08300,Violencia familiar,2,2,-99.1192049,19.400342,51,27.72,173.3,262.5,k=2; silhouette=0.399; mejora=0.399,08300
08310,Amenazas,1,1,-99.1169537,19.402909,27,100.0,134.9,250.7,k=1 porque n=27 no alcanza MIN_EVENTS_PER_CENTROID=15,08310
08310,Daño a la propiedad,1,1,-99.1165784,19.4040001,22,100.0,231.3,347.5,k=1 porque n=22 < MIN_EVENTS_TO_SPLIT=25,08310
08310,Delitos sexuales,1,1,-99.1176372,19.4031425,5,100.0,86.7,123.7,k=1 porque n=5 < MIN_EVENTS_TO_SPLIT=25,08310
08310,Fraude y extorsión,1,1,-99.116066,19.4035352,20,100.0,213.0,333.3,k=1 porque n=20 < MIN_EVENTS_TO_SPLIT=25,08310
08310,Homicidio,1,1,-99.1137947,19.4030054,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,08310
08310,Lesiones,1,2,-99.1154229,19.4039921,9,27.27,134.2,211.6,k=2; silhouette=0.517; mejora=0.517,08310
08310,Lesiones,2,2,-99.1184351,19.4031587,24,72.73,106.0,197.0,k=2; silhouette=0.517; mejora=0.517,08310
08310,Narcomenudeo,1,1,-99.1149525,19.4036845,3,100.0,233.0,286.0,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,08310
08310,Otros incidentes,1,3,-99.1150614,19.4043958,20,22.73,151.5,207.9,k=3; silhouette=0.553; mejora=0.093,08310
08310,Otros incidentes,2,3,-99.1175046,19.4023527,41,46.59,60.8,88.9,k=3; silhouette=0.553; mejora=0.093,08310
08310,Otros incidentes,3,3,-99.1182016,19.4045948,27,30.68,72.1,132.6,k=3; silhouette=0.553; mejora=0.093,08310
08310,Otros robos,1,2,-99.1142309,19.4033646,19,37.25,173.2,234.7,k=2; silhouette=0.534; mejora=0.534,08310
08310,Otros robos,2,2,-99.1175572,19.4027929,32,62.75,113.4,175.0,k=2; silhouette=0.534; mejora=0.534,08310
08310,Robo a casa habitación,1,1,-99.1156788,19.4031214,7,100.0,128.5,186.5,k=1 porque n=7 < MIN_EVENTS_TO_SPLIT=25,08310
08310,Robo a negocio,1,1,-99.1158015,19.403594,17,100.0,234.5,292.8,k=1 porque n=17 < MIN_EVENTS_TO_SPLIT=25,08310
08310,Robo a transeúnte,1,2,-99.1142588,19.4031473,15,41.67,76.0,166.1,k=2; silhouette=0.424; mejora=0.424,08310
08310,Robo a transeúnte,2,2,-99.1167911,19.4029935,21,58.33,125.0,162.1,k=2; silhouette=0.424; mejora=0.424,08310
08310,Robo de vehículo,1,2,-99.1146461,19.4032623,24,48.0,150.6,244.8,k=2; silhouette=0.395; mejora=0.395,08310
08310,Robo de vehículo,2,2,-99.11743,19.4033636,26,52.0,157.5,220.3,k=2; silhouette=0.395; mejora=0.395,08310
08310,Robo en transporte,1,1,-99.1150536,19.4035741,7,100.0,195.9,336.0,k=1 porque n=7 < MIN_EVENTS_TO_SPLIT=25,08310
08310,Violencia familiar,1,2,-99.1177529,19.4036057,31,63.27,84.3,147.5,k=2; silhouette=0.420; mejora=0.420,08310
08310,Violencia familiar,2,2,-99.1157535,19.4026307,18,36.73,142.5,224.9,k=2; silhouette=0.420; mejora=0.420,08310
08320,Amenazas,1,1,-99.1149522,19.4003521,6,100.0,96.3,109.0,k=1 porque n=6 < MIN_EVENTS_TO_SPLIT=25,08320
08320,Daño a la propiedad,1,1,-99.1152952,19.4002089,8,100.0,115.3,228.9,k=1 porque n=8 < MIN_EVENTS_TO_SPLIT=25,08320
08320,Delitos sexuales,1,1,-99.1138365,19.3994005,3,100.0,101.9,106.8,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,08320
08320,Fraude y extorsión,1,1,-99.1145919,19.3993644,4,100.0,84.4,97.3,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,08320
08320,Homicidio,1,1,-99.113676,19.3999152,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,08320
08320,Lesiones,1,1,-99.1139627,19.3986963,3,100.0,43.4,59.4,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,08320
08320,Otros incidentes,1,1,-99.1153412,19.4005175,22,100.0,127.9,192.5,k=1 porque n=22 < MIN_EVENTS_TO_SPLIT=25,08320
08320,Otros robos,1,1,-99.1148163,19.399739,7,100.0,75.4,217.2,k=1 porque n=7 < MIN_EVENTS_TO_SPLIT=25,08320
08320,Robo a casa habitación,1,1,-99.1151946,19.4004868,6,100.0,92.2,172.9,k=1 porque n=6 < MIN_EVENTS_TO_SPLIT=25,08320
08320,Robo a transeúnte,1,1,-99.114521,19.3996351,14,100.0,98.0,216.4,k=1 porque n=14 < MIN_EVENTS_TO_SPLIT=25,08320
08320,Robo de vehículo,1,1,-99.1150855,19.4003076,23,100.0,105.6,158.4,k=1 porque n=23 < MIN_EVENTS_TO_SPLIT=25,08320
08320,Robo en transporte,1,1,-99.114573,19.399482,6,100.0,122.8,225.5,k=1 porque n=6 < MIN_EVENTS_TO_SPLIT=25,08320
08320,Violencia familiar,1,1,-99.1149787,19.4001933,13,100.0,115.0,207.4,k=1 porque n=13 < MIN_EVENTS_TO_SPLIT=25,08320
08400,Amenazas,1,2,-99.1098384,19.4030679,42,34.71,378.8,644.5,k=2; silhouette=0.496; mejora=0.496,08400
08400,Amenazas,2,2,-99.0971231,19.4006097,79,65.29,503.4,915.2,k=2; silhouette=0.496; mejora=0.496,08400
08400,Daño a la propiedad,1,2,-99.0964774,19.4014732,121,67.6,533.3,862.5,k=2; silhouette=0.488; mejora=0.488,08400
08400,Daño a la propiedad,2,2,-99.1095825,19.402807,58,32.4,454.7,636.1,k=2; silhouette=0.488; mejora=0.488,08400
08400,Delitos sexuales,1,2,-99.0949142,19.402264,21,61.76,613.9,820.9,k=2; silhouette=0.429; mejora=0.429,08400
08400,Delitos sexuales,2,2,-99.1071738,19.3996316,13,38.24,585.1,661.0,k=2; silhouette=0.429; mejora=0.429,08400
08400,Fraude y extorsión,1,2,-99.1037258,19.4017041,149,39.11,552.7,1033.3,k=2; silhouette=0.712; mejora=0.712,08400
08400,Fraude y extorsión,2,2,-99.090746,19.3970432,232,60.89,65.4,368.8,k=2; silhouette=0.712; mejora=0.712,08400
08400,Homicidio,1,1,-99.0965766,19.4026532,17,100.0,843.1,1168.1,k=1 porque n=17 < MIN_EVENTS_TO_SPLIT=25,08400
08400,Lesiones,1,2,-99.0979871,19.4028372,107,60.45,490.9,814.8,k=2; silhouette=0.546; mejora=0.546,08400
08400,Lesiones,2,2,-99.1110258,19.4039686,70,39.55,266.8,687.2,k=2; silhouette=0.546; mejora=0.546,08400
08400,Narcomenudeo,1,1,-99.0998604,19.4036202,22,100.0,481.8,1398.8,k=1 porque n=22 < MIN_EVENTS_TO_SPLIT=25,08400
08400,Otros incidentes,1,2,-99.0968574,19.4007351,475,69.96,505.0,898.8,k=2; silhouette=0.490; mejora=0.490,08400
08400,Otros incidentes,2,2,-99.10971,19.4020179,204,30.04,452.3,636.0,k=2; silhouette=0.490; mejora=0.490,08400
08400,Otros robos,1,2,-99.0969365,19.4015927,274,63.57,566.3,848.1,k=2; silhouette=0.463; mejora=0.463,08400
08400,Otros robos,2,2,-99.1092308,19.4027816,157,36.43,474.6,671.1,k=2; silhouette=0.463; mejora=0.463,08400
08400,Robo a casa habitación,1,2,-99.0985729,19.3994327,35,72.92,371.7,615.6,k=2; silhouette=0.554; mejora=0.554,08400
08400,Robo a casa habitación,2,2,-99.1098441,19.4005919,13,27.08,358.2,428.3,k=2; silhouette=0.554; mejora=0.554,08400
08400,Robo a negocio,1,2,-99.1110785,19.4028482,69,52.67,289.6,720.9,k=2; silhouette=0.608; mejora=0.608,08400
08400,Robo a negocio,2,2,-99.0961547,19.3997743,62,47.33,413.3,936.7,k=2; silhouette=0.608; mejora=0.608,08400
08400,Robo a transeúnte,1,2,-99.0960824,19.4040645,546,68.42,527.0,855.7,k=2; silhouette=0.437; mejora=0.437,08400
08400,Robo a transeúnte,2,2,-99.1064795,19.4013064,252,31.58,579.6,778.3,k=2; silhouette=0.437; mejora=0.437,08400
08400,Robo de vehículo,1,2,-99.1065752,19.401964,155,49.05,544.4,754.7,k=2; silhouette=0.452; mejora=0.452,08400
08400,Robo de vehículo,2,2,-99.0948312,19.4005209,161,50.95,438.2,940.9,k=2; silhouette=0.452; mejora=0.452,08400
08400,Robo en transporte,1,3,-99.0849674,19.4074264,11,18.33,257.4,672.0,k=3; silhouette=0.618; mejora=0.074,08400
08400,Robo en transporte,2,3,-99.0980277,19.4006712,27,45.0,412.7,876.2,k=3; silhouette=0.618; mejora=0.074,08400
08400,Robo en transporte,3,3,-99.112544,19.4010185,22,36.67,256.9,582.9,k=3; silhouette=0.618; mejora=0.074,08400
08400,Secuestro,1,1,-99.0976241,19.4004672,14,100.0,521.4,1344.0,k=1 porque n=14 < MIN_EVENTS_TO_SPLIT=25,08400
08400,Violencia familiar,1,2,-99.0945332,19.3997479,100,47.17,289.2,615.7,k=2; silhouette=0.530; mejora=0.530,08400
08400,Violencia familiar,2,2,-99.1059797,19.4009111,112,52.83,450.6,708.9,k=2; silhouette=0.530; mejora=0.530,08400
08420,Amenazas,1,1,-99.0807375,19.4043042,3,100.0,192.1,203.9,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,08420
08420,Daño a la propiedad,1,1,-99.0801661,19.4060506,24,100.0,147.5,223.0,k=1 porque n=24 < MIN_EVENTS_TO_SPLIT=25,08420
08420,Delitos sexuales,1,1,-99.0802829,19.4048327,3,100.0,182.2,327.1,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,08420
08420,Fraude y extorsión,1,1,-99.0805159,19.4040233,3,100.0,107.0,177.0,k=1 porque n=3 < MIN_EVENTS_TO_SPLIT=25,08420
08420,Homicidio,1,1,-99.081359,19.403455,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,08420
08420,Lesiones,1,1,-99.080384,19.405981,9,100.0,125.9,189.0,k=1 porque n=9 < MIN_EVENTS_TO_SPLIT=25,08420
08420,Narcomenudeo,1,1,-99.080853,19.4032,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,08420
08420,Otros incidentes,1,1,-99.0805911,19.4052785,18,100.0,157.2,237.8,k=1 porque n=18 < MIN_EVENTS_TO_SPLIT=25,08420
08420,Otros robos,1,1,-99.0800952,19.4056086,7,100.0,185.6,327.8,k=1 porque n=7 < MIN_EVENTS_TO_SPLIT=25,08420
08420,Robo a casa habitación,1,1,-99.0810499,19.4042001,8,100.0,256.3,292.0,k=1 porque n=8 < MIN_EVENTS_TO_SPLIT=25,08420
08420,Robo a negocio,1,1,-99.0802287,19.4043463,6,100.0,201.7,279.6,k=1 porque n=6 < MIN_EVENTS_TO_SPLIT=25,08420
08420,Robo a transeúnte,1,2,-99.0796741,19.4065567,23,67.65,101.8,172.2,k=2; silhouette=0.597; mejora=0.597,08420
08420,Robo a transeúnte,2,2,-99.08147,19.4033426,11,32.35,160.7,207.4,k=2; silhouette=0.597; mejora=0.597,08420
08420,Robo de vehículo,1,1,-99.0805484,19.4054252,20,100.0,153.5,268.5,k=1 porque n=20 < MIN_EVENTS_TO_SPLIT=25,08420
08420,Robo en transporte,1,1,-99.0788884,19.4061517,2,100.0,99.4,99.4,k=1 porque n=2 < MIN_EVENTS_TO_SPLIT=25,08420
08420,Violencia familiar,1,1,-99.0806503,19.4052218,23,100.0,107.5,204.2,k=1 porque n=23 < MIN_EVENTS_TO_SPLIT=25,08420
08500,Amenazas,1,2,-99.0659832,19.3917059,184,56.97,491.6,853.8,k=2; silhouette=0.400; mejora=0.400,08500
08500,Amenazas,2,2,-99.0751524,19.3972222,139,43.03,542.3,834.2,k=2; silhouette=0.400; mejora=0.400,08500
08500,Daño a la propiedad,1,2,-99.0756785,19.3987421,141,40.75,577.6,933.5,k=2; silhouette=0.348; mejora=0.348,08500
08500,Daño a la propiedad,2,2,-99.0678374,19.3922709,205,59.25,627.4,1003.3,k=2; silhouette=0.348; mejora=0.348,08500
08500,Delitos sexuales,1,2,-99.0737364,19.3956835,36,52.94,539.0,1002.6,k=2; silhouette=0.370; mejora=0.370,08500
08500,Delitos sexuales,2,2,-99.0634883,19.3927356,32,47.06,518.4,769.5,k=2; silhouette=0.370; mejora=0.370,08500
08500,Fraude y extorsión,1,2,-99.0755584,19.3989336,121,43.68,578.2,912.1,k=2; silhouette=0.392; mejora=0.392,08500
08500,Fraude y extorsión,2,2,-99.0673562,19.3920364,156,56.32,522.7,882.7,k=2; silhouette=0.392; mejora=0.392,08500
08500,Homicidio,1,2,-99.0752716,19.3996654,17,41.46,607.6,790.9,k=2; silhouette=0.370; mejora=0.370,08500
08500,Homicidio,2,2,-99.0669991,19.3932357,24,58.54,678.6,947.3,k=2; silhouette=0.370; mejora=0.370,08500
08500,Lesiones,1,2,-99.0662849,19.3926066,118,53.15,513.8,930.9,k=2; silhouette=0.371; mejora=0.371,08500
08500,Lesiones,2,2,-99.0757497,19.3975812,104,46.85,621.1,927.9,k=2; silhouette=0.371; mejora=0.371,08500
08500,Narcomenudeo,1,1,-99.0701828,19.3941288,27,100.0,990.4,1318.9,k=1 porque n=27 no alcanza MIN_EVENTS_PER_CENTROID=15,08500
08500,Otros incidentes,1,2,-99.0661011,19.3923925,644,55.04,549.1,936.0,k=2; silhouette=0.369; mejora=0.369,08500
08500,Otros incidentes,2,2,-99.0753349,19.3978812,526,44.96,612.2,943.2,k=2; silhouette=0.369; mejora=0.369,08500
08500,Otros robos,1,2,-99.0736781,19.3959466,328,66.4,523.4,1002.0,k=2; silhouette=0.413; mejora=0.413,08500
08500,Otros robos,2,2,-99.0632723,19.3914741,166,33.6,499.5,860.2,k=2; silhouette=0.413; mejora=0.413,08500
08500,Robo a casa habitación,1,2,-99.0667464,19.3918903,135,57.45,541.3,826.5,k=2; silhouette=0.420; mejora=0.420,08500
08500,Robo a casa habitación,2,2,-99.0768406,19.3975073,100,42.55,636.1,872.8,k=2; silhouette=0.420; mejora=0.420,08500
08500,Robo a negocio,1,2,-99.0627394,19.3906127,195,44.52,556.9,875.8,k=2; silhouette=0.462; mejora=0.462,08500
08500,Robo a negocio,2,2,-99.0741603,19.3963971,243,55.48,561.7,929.7,k=2; silhouette=0.462; mejora=0.462,08500
08500,Robo a transeúnte,1,2,-99.0734342,19.3969727,539,65.73,572.5,966.7,k=2; silhouette=0.409; mejora=0.409,08500
08500,Robo a transeúnte,2,2,-99.0633163,19.3908608,281,34.27,582.0,909.0,k=2; silhouette=0.409; mejora=0.409,08500
08500,Robo de vehículo,1,2,-99.0663029,19.3921582,719,54.89,566.9,917.0,k=2; silhouette=0.391; mejora=0.391,08500
08500,Robo de vehículo,2,2,-99.0754986,19.3984567,591,45.11,609.7,918.1,k=2; silhouette=0.391; mejora=0.391,08500
08500,Robo en transporte,1,3,-99.0719651,19.3925977,36,34.62,240.7,679.0,k=3; silhouette=0.494; mejora=0.048,08500
08500,Robo en transporte,2,3,-99.060467,19.3940702,40,38.46,483.9,900.5,k=3; silhouette=0.494; mejora=0.048,08500
08500,Robo en transporte,3,3,-99.073154,19.4030683,28,26.92,477.2,938.0,k=3; silhouette=0.494; mejora=0.048,08500
08500,Secuestro,1,1,-99.0720819,19.393573,18,100.0,645.5,998.7,k=1 porque n=18 < MIN_EVENTS_TO_SPLIT=25,08500
08500,Violencia familiar,1,2,-99.065998,19.3919323,479,51.56,540.9,835.9,k=2; silhouette=0.393; mejora=0.393,08500
08500,Violencia familiar,2,2,-99.0754842,19.3969733,450,48.44,599.9,911.2,k=2; silhouette=0.393; mejora=0.393,08500
08510,Amenazas,1,1,-99.0854508,19.3935429,16,100.0,203.2,345.1,k=1 porque n=16 < MIN_EVENTS_TO_SPLIT=25,08510
08510,Daño a la propiedad,1,1,-99.0851078,19.393343,24,100.0,222.0,430.2,k=1 porque n=24 < MIN_EVENTS_TO_SPLIT=25,08510
08510,Delitos sexuales,1,1,-99.0845244,19.3949335,4,100.0,191.7,283.0,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,08510
08510,Fraude y extorsión,1,1,-99.0847348,19.3942901,9,100.0,133.5,215.5,k=1 porque n=9 < MIN_EVENTS_TO_SPLIT=25,08510
08510,Homicidio,1,1,-99.0844492,19.3956384,4,100.0,383.4,561.0,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,08510
08510,Lesiones,1,1,-99.0854132,19.3932464,20,100.0,126.8,390.9,k=1 porque n=20 < MIN_EVENTS_TO_SPLIT=25,08510
08510,Narcomenudeo,1,1,-99.0849829,19.394611,4,100.0,163.2,181.7,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,08510
08510,Otros incidentes,1,2,-99.085807,19.3925,66,76.74,161.6,249.9,k=2; silhouette=0.588; mejora=0.588,08510
08510,Otros incidentes,2,2,-99.0836678,19.3968158,20,23.26,139.9,182.2,k=2; silhouette=0.588; mejora=0.588,08510
08510,Otros robos,1,1,-99.0855384,19.3933177,20,100.0,203.5,420.3,k=1 porque n=20 < MIN_EVENTS_TO_SPLIT=25,08510
08510,Robo a casa habitación,1,1,-99.0854946,19.3929745,17,100.0,225.8,392.5,k=1 porque n=17 < MIN_EVENTS_TO_SPLIT=25,08510
08510,Robo a negocio,1,1,-99.0847519,19.3940925,12,100.0,273.9,485.6,k=1 porque n=12 < MIN_EVENTS_TO_SPLIT=25,08510
08510,Robo a transeúnte,1,2,-99.0863124,19.3925554,41,82.0,156.0,238.0,k=2; silhouette=0.612; mejora=0.612,08510
08510,Robo a transeúnte,2,2,-99.0836607,19.3973562,9,18.0,152.9,241.0,k=2; silhouette=0.612; mejora=0.612,08510
08510,Robo de vehículo,1,2,-99.0863592,19.3924855,83,74.11,155.5,227.9,k=2; silhouette=0.509; mejora=0.509,08510
08510,Robo de vehículo,2,2,-99.0841124,19.3959535,29,25.89,161.0,234.9,k=2; silhouette=0.509; mejora=0.509,08510
08510,Robo en transporte,1,1,-99.0859128,19.393816,4,100.0,170.0,292.8,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,08510
08510,Secuestro,1,1,-99.0854747,19.3937142,1,100.0,0.0,0.0,k=1 porque n=1 < MIN_EVENTS_TO_SPLIT=25,08510
08510,Violencia familiar,1,2,-99.0857098,19.3919974,52,62.65,98.2,186.2,k=2; silhouette=0.665; mejora=0.665,08510
08510,Violencia familiar,2,2,-99.0840807,19.3962731,31,37.35,103.0,196.6,k=2; silhouette=0.665; mejora=0.665,08510
08600,Amenazas,1,1,-99.1184577,19.3901125,6,100.0,154.7,239.5,k=1 porque n=6 < MIN_EVENTS_TO_SPLIT=25,08600
08600,Daño a la propiedad,1,1,-99.1193907,19.3903155,4,100.0,191.7,238.8,k=1 porque n=4 < MIN_EVENTS_TO_SPLIT=25,08600
