_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,station_id,external_id,station_name,short_name,lat,lon,rental_methods,capacity,electric_bike_surcharge_waiver,is_charging_info,eightd_has_key_dispenser,has_kiosk,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,is_charging_status,last_reported_datetime,bike_availability_pct,dock_availability_pct
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,246,aac6da4a-670b-4db2-a022-c7140bdd79e5,CE-174 Joaquín Garcia Icazbalceta-Ignacio Manuel Altamirano,174,19.441133258345886,-99.16170336308824,"['CREDITCARD', 'KEY']",31,False,False,False,True,6,1,24,0,1,1,1,1780962556,False,False,2026-06-08 23:49:16,0.1935483870967742,0.7741935483870968
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,247,c72052bc-3558-4de1-965a-de87aba52eba,CE-237-238 Andrés Bello-George Eliot,237-238,19.426744,-99.193986,"['CREDITCARD', 'KEY']",63,False,False,False,True,35,6,22,0,1,1,1,1780962535,False,False,2026-06-08 23:48:55,0.5555555555555556,0.3492063492063492
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,249,fb31f815-4867-45c2-a6ce-79bfe43b74ce,CE-124 Claudio Bernard-Dr. Liceaga,124,19.422392,-99.150358,"['CREDITCARD', 'KEY']",35,False,False,False,True,4,3,28,0,1,1,1,1780961953,False,False,2026-06-08 23:39:13,0.11428571428571428,0.8
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,250,7d1daa43-570e-4298-a336-bb6ca240f3d9,CE-082 Independencia - Marroquí,082,19.433344,-99.14404,"['CREDITCARD', 'KEY']",11,False,False,False,True,3,2,6,0,1,1,1,1780962358,False,False,2026-06-08 23:45:58,0.2727272727272727,0.5454545454545454
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,251,5307ca7a-dd54-4b02-abb0-9aebc7025717,CE-262 República de Cuba-República de Brasil,262,19.436931,-99.133952,"['CREDITCARD', 'KEY']",31,False,False,False,True,27,2,2,0,1,1,1,1780962480,False,False,2026-06-08 23:48:00,0.8709677419354839,0.06451612903225806
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,252,5c1b06af-35e2-46e4-9c85-b62eec6f486d,CE-235-236 Campos Elíseos-Moliere,235-236,19.429417,-99.202353,"['CREDITCARD', 'KEY']",55,False,False,False,True,1,4,50,0,1,1,1,1780962498,False,False,2026-06-08 23:48:18,0.01818181818181818,0.9090909090909091
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,253,c09092c9-37f5-45ad-8240-5196088b2b9e,CE-104 San Jerónimo-Isabel la Católica,104,19.427059,-99.137116,"['CREDITCARD', 'KEY']",11,False,False,False,True,1,2,8,0,1,1,1,1780961900,False,False,2026-06-08 23:38:20,0.09090909090909091,0.7272727272727273
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,254,d5a412b7-c962-4f80-8d02-c832ec3a5478,CE-136 Álvaro Obregón-Tonalá,136,19.417715,-99.162729,"['CREDITCARD', 'KEY']",23,False,False,False,True,3,1,19,0,1,1,1,1780962491,False,False,2026-06-08 23:48:11,0.13043478260869565,0.8260869565217391
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,255,7615f629-01c3-4809-a0ee-470f6c08196b,CE-183 Gabino Barreda-Guillermo Prieto,183,19.437665,-99.164018,"['CREDITCARD', 'KEY']",35,False,False,False,True,2,1,32,0,1,1,1,1780962319,False,False,2026-06-08 23:45:19,0.05714285714285714,0.9142857142857143
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,256,e6fcae25-1da2-4314-91c4-26e4e380c04a,CE-095 20 de Noviembre-Venustiano Carranza,095,19.430682555945197,-99.1337009892004,"['CREDITCARD', 'KEY']",19,False,False,False,True,11,3,5,0,1,1,1,1780962320,False,False,2026-06-08 23:45:20,0.5789473684210527,0.2631578947368421
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,257,54e90403-a466-4cde-a860-021d38097b18,CE-036 Puebla - Veracruz,036,19.41966,-99.17588,"['CREDITCARD', 'KEY']",31,False,False,False,True,19,3,9,0,1,1,1,1780962534,False,False,2026-06-08 23:48:54,0.6129032258064516,0.2903225806451613
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,258,19e7a56c-bda1-42a3-97f4-f2f006f90e97,CE-063 Nuevo León - Laredo,063,19.413091238892452,-99.1716201604504,"['CREDITCARD', 'KEY']",35,False,False,False,True,16,2,17,0,1,1,1,1780962409,False,False,2026-06-08 23:46:49,0.45714285714285713,0.4857142857142857
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,259,2c063656-4ef6-4989-ac64-5b53dfd6a1df,CE-087 Gante - Venustiano Carranza,087,19.432024,-99.139705,"['CREDITCARD', 'KEY']",25,False,False,False,True,6,8,11,0,1,1,1,1780962094,False,False,2026-06-08 23:41:34,0.24,0.44
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,260,fae0da34-444e-4f46-a8ef-afaf7b42798e,CE-020 Reforma- Río Támesis,020,19.43086152710901,-99.16025899353372,"['CREDITCARD', 'KEY']",23,False,False,False,True,0,4,19,0,1,1,1,1780962072,False,False,2026-06-08 23:41:12,0.0,0.8260869565217391
ecobici,ecobici_realtime_stations,2026-06-08T23:49:26Z,2026-06-08,20260608T234925Z,261,cb190b81-e0bf-448e-a9c5-f11533af7c76,CE-015 Reforma - Río Mississippi,015,19.425597,-99.171409,"['CREDITCARD', 'KEY']",23,False,False,False,True,1,2,20,0,1,1,1,1780962550,False,False,2026-06-08 23:49:10,0.043478260869565216,0.8695652173913043
